id,x,y
19879_20,684197.6348,4820888.267
1987_13,678881.7933,4819535.254
19880_20,684293.0434,4820888.291
19881_20,684918.5888,4820885.53
19882_20,684780.5751,4820879.964
19883_20,684735.5591,4820877.788
19884_20,684147.1842,4820862.328
19885_20,684868.6472,4820860.655
19886_20,684251.8131,4820844.906
19887_20,684227.1364,4820841.401
19888_20,684486.5187,4820855.449
19889_20,684395.935,4820851.837
1988_13,678851.4168,4819535.571
19890_20,684652.2693,4820856.766
19891_20,684376.0041,4820850.84
19892_20,684914.9312,4820842.745
19893_20,684779.4991,4820838.036
19894_20,684509.9518,4820827.645
19895_20,684462.6223,4820825.652
19896_20,684303.7633,4820820.348
19897_20,684868.2754,4820821.436
19898_20,684780.2185,4820816.645
19899_20,684827.048,4820805.952
1989_13,678983.9441,4819537.104
198_7,685717.3767,4825377.916
19900_20,684692.3414,4820807.748
19901_20,684510.6894,4820806.666
19902_20,684649.84,4820805.084
19903_20,684419.0053,4820800.783
19904_20,684375.0348,4820800.112
19905_20,684781.2609,4820797.555
19906_20,684737.2538,4820808.482
19907_20,684601.6053,4820793.958
19908_20,684511.1984,4820786.518
19909_20,684464.3566,4820784.397
1990_13,678746.919,4819529.264
19910_20,684691.7927,4820784.534
19911_20,684827.1791,4820779.237
19912_20,684648.3709,4820784.321
19913_20,684956.3993,4820782.937
19914_20,684959.3406,4820748.723
19915_20,684287.5448,4820777.328
19916_20,684934.0208,4820770.483
19917_20,684780.7305,4820776.771
19918_20,684513.2893,4820765.426
19919_20,684466.7158,4820765.015
1991_13,678723.364,4819525.336
19920_20,684649.8888,4820762.607
19921_20,684420.2337,4820755.051
19922_20,684376.382,4820754.368
19923_20,684885.7221,4820744.751
19924_20,684759.2207,4820741.206
19925_20,684604.5405,4820747.549
19926_20,684740.2317,4820734.278
19927_20,684650.9007,4820741.277
19928_20,684693.9629,4820737.467
19929_20,684420.4257,4820733.151
1992_13,678674.983,4819521.705
19930_20,684332.253,4820731.593
19931_20,684605.077,4820724.397
19932_20,684515.1364,4820723.26
19933_20,684467.5205,4820722.574
19934_20,684813.7953,4820713.086
19935_20,684697.0749,4820708.23
19936_20,684332.4938,4820708.41
19937_20,684423.1202,4820710.172
19938_20,684292.1687,4820707.392
19939_20,684377.3879,4820708.258
1993_13,678649.6937,4819517.085
19940_20,684606.3084,4820699.141
19941_20,684773.7628,4820692.89
19942_20,684652.0315,4820693.566
19943_20,684244.9764,4820695.511
19944_20,684755.1486,4820685.477
19945_20,684423.6109,4820685.334
19946_20,684333.9385,4820684.736
19947_20,684466.3135,4820677.973
19948_20,684715.8385,4820664.772
19949_20,684563.9655,4820673.696
1994_13,679049.4793,4819512.607
19950_20,684379.8415,4820664.388
19951_20,684334.2433,4820662.538
19952_20,684695.4808,4820655.18
19953_20,684244.8606,4820652.924
19954_20,684205.4651,4820654.473
19955_20,684647.5875,4820637.026
19956_20,684623.298,4820634.444
19957_20,684292.0102,4820640.199
19958_20,684245.6713,4820632.957
19959_20,684205.0384,4820632.841
1995_13,678864.3709,4819489.028
19960_20,684557.1928,4820624.815
19961_20,684738.9759,4820609.441
19962_20,684381.0485,4820618.689
19963_20,684403.5093,4820603.452
19964_20,684292.9916,4820616.976
19965_20,684523.6861,4820609.542
19966_20,684244.9154,4820611.38
19967_20,684487.3874,4820593.753
19968_20,684298.8469,4820593.025
19969_20,684381.8684,4820593.817
1996_13,678729.9446,4819491.774
19970_20,684473.1257,4820585.28
19971_20,684247.9665,4820589.449
19972_20,684440.7834,4820568.016
19973_20,684336.5172,4820571.768
19974_20,684204.8159,4820568.241
19975_20,684403.302,4820554.419
19976_20,684335.2004,4820547.1
19977_20,684315.5652,4820542.76
19978_20,684851.618,4821304.408
19979_20,684870.5888,4821278.323
1997_13,678800.5883,4819498.159
19980_20,684913.5321,4821233.46
19981_18,685990.3836,4824978.657
19982_18,685715.3223,4824781.177
19983_18,686007.2268,4824668.099
19984_18,686048.8603,4824631.45
19985_18,686176.7145,4823682.819
19986_18,686126.02,4823684.127
19987_18,686125.0172,4823649.352
19988_18,686184.3954,4823645.35
19989_18,686137.9194,4823636.273
1998_13,678889.0506,4819478.198
19990_18,686174.779,4823620.107
19991_18,686030.0815,4824634.48
19992_18,686008.0871,4824631.706
19993_18,686184.3436,4823667.394
19994_18,686176.1109,4823656.719
19995_18,686136.9563,4823621.189
19996_18,685964.04,4823919.265
19997_4,681036.9469,4825198.675
19998_4,680374.475,4826436.382
19999_4,680373.9446,4826454.374
1999_13,679073.8451,4819486.056
199_7,685818.4791,4825357.198
19_18,686018.2698,4824872.303
1_18_1,685739.8801,4825001.225
20000_4,681105.7953,4825238.509
20001_4,681079.0704,4825239.701
20002_4,681060.4196,4825242.1
20003_4,680532.5781,4825482.645
20004_4,681045.46,4825178.628
20005_4,681152.1859,4825192.118
20006_4,680487.9279,4825412.395
20007_4,680483.1638,4825424.038
20008_4,680485.5443,4825435.413
20009_4,680485.5443,4825397.048
2000_13,678750.095,4819473.087
20010_4,680489.97,4825337.011
20011_4,680068.251,4825571.226
20012_4,680068.6472,4825581.943
20013_4,680078.9678,4825581.943
20014_4,680532.4059,4825533.638
20015_4,681015.4737,4824782.832
20016_4,680583.2659,4825584.968
20017_4,680770.2252,4824991.992
20018_4,681168.4756,4825314.718
20019_4,680296.9987,4826139.022
2001_13,678676.1382,4819489.948
20020_4,680127.0009,4825899.212
20021_4,681033.1979,4825825.664
20022_4,680993.5734,4825301.307
20023_4,681053.7485,4825199.194
20024_12,679851.8364,4824836.904
20025_11,680760.9926,4824476.318
20026_11,680906.7453,4824634.352
20027_11,681086.349,4824768.589
20028_11,680790.601,4824639.878
20029_11,680790.8235,4824635.239
2002_13,678805.8735,4819464.982
20030_11,680786.5898,4824634.973
20031_11,680915.7948,4824772.152
20032_11,681081.5027,4824356.218
20033_3,679814.4313,4826240.422
20034_3,679931.4351,4826104.219
20035_3,679746.3937,4826102.735
20036_3,680286.8479,4826566.434
20037_3,679863.873,4826058.401
20038_3,680080.8514,4826309.594
20039_3,679470.1194,4826030.887
2003_13,678763.6373,4819457.414
20040_3,679517.7262,4826243.193
20041_3,679564.1894,4826331.931
20042_3,679921.8049,4826397.92
20043_3,680178.3846,4826616.68
20044_3,679925.3505,4826478.275
20045_3,679946.678,4826540.348
20046_3,679743.869,4826476.224
20047_3,679824.7202,4826476.431
20048_3,679899.685,4826476.685
20049_3,679853.1292,4826476.484
2004_13,679061.9182,4819455.423
20050_3,679877.6532,4826476.567
20051_1,680771.1791,4829775.89
20052_1,678685.6998,4829211.704
20053_1,678844.9916,4829143.438
20054_1,678893.5372,4829097.925
20055_1,678907.1923,4829081.237
20056_1,680605.3706,4829381.962
20057_1,678653.5098,4829169.074
20058_1,680625.2253,4828992.488
20059_1,678676.6228,4829130.164
2005_13,678706.8743,4819446.539
20060_1,678631.0064,4829208.427
20061_1,680166.2962,4830195.033
20062_1,678890.0665,4830246.458
20063_1,678735.5652,4829215.051
20064_1,678796.446,4829216.258
20065_1,678804.0295,4829191.983
20066_1,678817.6845,4829170.745
20067_1,678832.8545,4829160.125
20068_1,680643.9645,4829872.853
20069_1,679031.6576,4830260.111
2006_13,678920.4907,4819424.312
20070_1,680415.0683,4829631.289
20071_1,680416.9215,4829554.254
20072_1,678770.7331,4830464.024
20073_1,678926.9641,4830113.045
20074_1,678665.8885,4829148.302
20075_1,678745.715,4830618.495
20076_1,680525.2842,4829994.016
20077_3,678921.9477,4828512.055
20078_3,680271.8578,4826890.284
20079_3,680314.2068,4827074.713
2007_13,679051.3386,4819442.725
20080_3,678823.5154,4828698.773
20081_3,680077.6053,4827623.513
20082_3,678876.6238,4828513.765
20083_3,678910.2251,4829056.963
20084_3,678913.2609,4828709.551
20085_3,678675.9888,4826945.941
20086_3,678676.8545,4826924.312
20087_3,678676.8545,4826901.818
20088_3,678727.8994,4826900.087
20089_3,678858.54,4826972.761
2008_13,678726.6894,4819427.601
20090_3,678857.6744,4826951.998
20091_3,678859.4057,4826929.503
20092_3,678663.7328,4828653.763
20093_3,678651.8273,4828668.241
20094_3,678639.9065,4828682.71
20095_3,678627.9675,4828697.091
20096_3,678635.679,4828612.539
20097_3,678638.6599,4827038.601
20098_3,678659.9015,4827047.046
20099_3,678806.7026,4827110.131
2009_13,679046.3094,4819430.853
200_7,685773.2954,4825357.863
20100_3,678838.7889,4827141.571
20101_3,678851.7094,4827159.469
20102_3,678800.4389,4827014.549
20103_3,678803.0389,4826989.153
20104_3,678810.5705,4826910.103
20105_3,678770.1113,4826939.321
20106_3,678736.507,4829014.333
20107_3,678669.5575,4828553.645
20108_3,678766.3165,4827089.557
20109_3,678803.81,4826964.781
2010_13,678684.2642,4819413.096
20110_3,678719.1669,4826925.51
20111_3,680579.5327,4828546.656
20112_3,678627.5316,4827874.065
20113_3,678903.1476,4827451.602
20114_3,679048.9672,4827497.252
20115_3,679062.7747,4827557.414
20116_3,678706.2677,4827012.223
20117_3,678673.6503,4826849.318
20118_3,678897.1049,4826907.497
20119_3,678713.6561,4826946.68
2011_13,679039.9086,4819416.897
20120_3,679422.7397,4828316.231
20121_3,678860.5471,4826906.343
20122_3,679041.4493,4827556.8
20123_3,678895.6845,4826952.433
20124_3,678892.3165,4827059.06
20125_3,679102.2342,4826477.14
20126_3,678669.1413,4828274.248
20127_3,679449.3547,4827733.558
20128_3,678945.8044,4826356.844
20129_3,679027.6388,4827496.639
2012_13,678699.8364,4819395.606
20130_3,678895.0109,4826973.759
20131_3,678741.6332,4828271.064
20132_3,678685.2014,4828328.709
20133_3,678884.6477,4828916.951
20134_3,678681.2766,4828293.82
20135_3,678947.7123,4827058.598
20136_3,678956.1387,4827554.354
20137_3,678881.0755,4827242.475
20138_3,678833.3726,4827485.057
20139_3,678800.7955,4827546.267
2013_13,679033.9131,4819402.717
20140_3,678738.7961,4828556.325
20141_3,678709.9711,4828594.254
20142_3,678700.8697,4828609.424
20143_3,678684.1819,4828623.076
20144_3,678631.0826,4828557.842
20145_3,678656.8748,4828569.98
20146_3,678980.0122,4828911.323
20147_3,678824.7986,4827126.764
20148_3,678681.1796,4827054.953
20149_3,678676.8545,4826964.976
2014_13,678723.5895,4819379.577
20150_3,678763.3721,4826983.145
20151_3,678874.9779,4827103.404
20152_3,678855.9462,4827045.437
20153_3,678858.54,4826996.12
20154_3,679229.6753,4827090.675
20155_3,679055.5098,4828018.724
20156_3,679076.0055,4827200.074
20157_3,678649.1399,4828300.623
20158_3,678882.1499,4827283.319
20159_3,680673.0767,4828844.373
2015_13,679026.4821,4819385.902
20160_3,678725.0252,4828578.514
20161_3,678675.6353,4828639.285
20162_3,678983.6851,4828968.97
20163_3,679295.3803,4828220.742
20164_3,678702.3937,4827063.923
20165_3,678723.6383,4827072.363
20166_3,678744.8829,4827080.803
20167_3,678787.0917,4827099.457
20168_3,678711.7663,4826967.972
20169_3,678672.0721,4826994.218
2016_13,678659.6424,4819369.448
20170_3,678794.346,4827043.517
20171_3,678767.7582,4826962.12
20172_3,678765.1461,4827006.398
20173_3,678758.157,4827030.868
20174_3,678887.9411,4827083.309
20175_3,678732.8768,4829036.011
20176_3,678736.3616,4826850.735
20177_3,679370.3326,4827159.597
20178_3,678748.7213,4828319.842
20179_3,678778.9962,4826909.106
2017_13,679014.3754,4819358.616
20180_3,678896.3597,4826931.11
20181_3,678845.1837,4827076.518
20182_3,678627.5442,4828243.188
20183_3,678683.831,4828348.906
20184_3,679008.2611,4827454.614
20185_3,679340.137,4827870.601
20186_3,678746.5212,4828384.514
20187_3,678683.8695,4828313.213
20188_3,679052.5517,4827395.354
20189_3,679661.2492,4828181.025
2018_13,678677.4976,4819347.497
20190_3,678710.1635,4826990.189
20191_3,679120.219,4827557.722
20192_3,678861.8401,4829050.785
20193_3,678652.3672,4828398.916
20194_3,678934.8133,4827553.744
20195_3,678987.239,4827454.013
20196_3,678787.555,4829059.895
20197_3,679276.4979,4826948.084
20198_3,679123.4392,4827523.45
20199_3,678805.4956,4826940.439
2019_13,678659.2675,4819328.687
201_7,685972.888,4825345.269
20200_3,678862.5207,4827178.65
20201_3,678880.4338,4827304.616
20202_3,678966.2169,4827453.408
20203_3,679090.0102,4827561.834
20204_3,678958.8731,4826477.806
20205_3,679124.3018,4827476.084
20206_3,678878.6523,4827492.367
20207_3,679072.5771,4827497.928
20208_3,679719.7023,4828360.318
20209_3,679123.6937,4827498.94
2020_13,679002.6406,4819331.418
20210_3,679125.0013,4827450.948
20211_3,679072.3561,4827395.924
20212_3,678627.4173,4827897.85
20213_3,678899.6744,4827492.969
20214_3,678927.3411,4828802.603
20215_3,678784.7173,4828968.752
20216_3,678892.158,4827552.52
20217_3,678998.7971,4827555.577
20218_3,678871.5672,4827199.904
20219_3,678921.0013,4827493.581
2021_13,678989.7506,4819302.164
20220_3,678945.1933,4827452.803
20221_3,678894.3373,4826995.084
20222_3,678851.0907,4827495.722
20223_3,679020.1224,4827556.189
20224_3,678892.9901,4827037.735
20225_3,678924.1712,4827452.202
20226_3,678870.8311,4827551.908
20227_3,678953.5342,4827392.517
20228_3,678977.4686,4827554.966
20229_3,678925.6983,4828857.222
2022_13,678866.3582,4819287.5
20230_3,678982.0026,4828893.335
20231_3,678827.6028,4827551.805
20232_3,678626.237,4828341.315
20233_3,679050.3053,4827455.821
20234_3,678685.4721,4828400.77
20235_3,678642.1819,4828342.239
20236_3,679073.7658,4827456.491
20237_3,679109.4947,4827989.703
20238_3,678988.8348,4827940.44
20239_3,678989.0511,4827998.731
2023_13,678697.5962,4819277.871
20240_3,679037.0139,4827914.636
20241_3,678846.8143,4828903.959
20242_3,678861.2985,4828888.259
20243_3,678854.6172,4827442.23
20244_3,678658.9331,4828341.41
20245_3,678694.3843,4828220.148
20246_3,678882.7747,4827262.705
20247_3,679066.8705,4825555.098
20248_3,679029.2832,4827455.217
20249_3,678921.5484,4828877.368
2024_13,678752.0305,4819281.696
20250_3,679759.5952,4828128.304
20251_3,678913.4849,4827553.131
20252_3,678850.1138,4827551.313
20253_3,678980.9117,4828874.211
20254_3,678712.1647,4828233.618
20255_3,678948.2137,4827001.504
20256_3,678949.1258,4826970.208
20257_3,678951.1493,4826941.292
20258_3,678949.0803,4826257.015
20259_3,678702.0495,4828008.86
2025_13,678739.7897,4819252.792
20260_3,678629.8712,4828303.068
20261_3,679386.765,4828391.814
20262_3,678745.6312,4828408.824
20263_3,678933.4661,4828662.063
20264_3,679129.0207,4827158.306
20265_3,681228.0299,4828811.726
20266_3,678729.247,4828250.043
20267_3,678981.3564,4828950.596
20268_3,679108.9871,4827939.477
20269_3,678932.4269,4828746.41
2026_4,681415.9238,4825823.985
20270_3,679430.3797,4828393.751
20271_3,679408.8979,4828392.314
20272_3,678748.2081,4828341.483
20273_12,679954.4598,4822848.33
20274_12,679809.1125,4823032.987
20275_12,679808.1981,4822994.591
20276_12,679810.9383,4822967.168
20277_12,678782.0381,4822651.749
20278_12,678690.1316,4823121.684
20279_12,679640.8809,4823519.815
2027_4,681526.8164,4825786.946
20280_12,678806.3764,4822842.697
20281_12,678789.393,4822841.789
20282_12,679213.8705,4822860.345
20283_12,678853.0292,4822908.433
20284_12,679206.8662,4823103.509
20285_12,679648.2814,4822992.787
20286_12,679668.3891,4822993.314
20287_12,679649.8695,4822926.112
20288_12,679669.9772,4822926.639
20289_12,679626.5857,4822857.318
2028_4,681449.1196,4825705.177
20290_12,679100.0244,4823214.639
20291_12,678779.2797,4822812.025
20292_12,679128.4745,4823280.86
20293_12,678855.0379,4823303.232
20294_12,678982.4049,4823380.371
20295_12,678965.0739,4823380.24
20296_12,678674.3764,4823551.999
20297_12,678785.3909,4822565.472
20298_12,679952.631,4823038.47
20299_12,679939.8324,4823014.702
2029_4,681235.9726,4825657.662
202_7,685920.1697,4825340.221
20300_12,679047.5499,4822909.802
20301_12,678691.0978,4823087.565
20302_12,679650.0066,4823527.886
20303_12,679635.4554,4823527.093
20304_12,678692.5852,4823053.942
20305_12,678730.539,4823045.968
20306_12,679171.6038,4822822.217
20307_12,679212.8524,4822975.483
20308_12,679584.252,4823053.11
20309_12,679628.7011,4822997.548
2030_4,681237.8623,4825646.244
20310_12,679651.9848,4822859.437
20311_12,679671.5652,4822857.849
20312_12,679133.903,4823255.732
20313_12,678837.8989,4822908.915
20314_12,679132.251,4823216.645
20315_12,679085.8695,4823213.713
20316_12,678692.759,4822840.073
20317_12,679022.3368,4822944.019
20318_12,679186.1031,4823135.842
20319_12,679061.7232,4823060.581
2031_4,681239.4656,4825630.897
20320_12,678983.0267,4822859.549
20321_12,679472.8687,4823484.308
20322_12,679097.2507,4823282.049
20323_12,679765.6022,4823270.652
20324_12,679761.3686,4823319.865
20325_12,679756.6076,4823370.136
20326_12,679712.6858,4823320.393
20327_12,679053.4813,4823280.479
20328_12,679080.255,4823409.66
20329_12,679038.8479,4823397.888
2032_4,681291.1384,4825615.727
20330_12,679093.2182,4823418.922
20331_12,678740.8565,4823302.352
20332_12,678757.6571,4823304.205
20333_12,678942.7503,4823408.072
20334_12,679191.3762,4823502.34
20335_12,678757.3523,4823472.884
20336_12,678651.2451,4823436.973
20337_12,679744.6247,4822873.057
20338_12,679613.1657,4822996.191
20339_12,679057.5779,4822324.92
2033_4,681237.332,4825614.41
20340_12,679116.2733,4822376.282
20341_12,679020.8921,4822330.303
20342_12,679451.8674,4823064.227
